"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-15","36",",,W","41",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-16","35",",,W","42",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-17","43",",,W","54",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-18","38",",,W","43",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-19","36",",,W","41",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-20","33",",,W","38",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-21","29",",,W","36",",,0","22",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-22","42",",,W","50",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-23","46",",,W","54",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-24","51",",,W","58",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-25","45",",,W","54",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-26","37",",,W","40",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-27","41",",,W","48",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-28","42",",,W","53",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-29","47",",,W","58",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-30","47",",,W","55",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2003-12-31","42",",,W","46",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-01","39",",,W","44",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-02","33",",,W","39",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-03","41",",,W","47",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-04","42",",,W","50",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-05","35",",,W","37",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-06","28",",,W","35",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-07","20",",,W","23",",,0","17",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-08","15",",,W","21",",,0","9",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-09","5",",,W","9",",,0","1",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-10","6",",,W","14",",,0","-3",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-11","14",",,W","24",",,0","3",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-12","28",",,W","33",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-13","24",",,W","40",",,0","8",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-14","2",",,W","8",",,0","-4",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-15","2",",,W","8",",,0","-5",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-16","4",",,W","14",",,0","-7",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-17","26",",,W","38",",,0","13",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-18","31",",,W","34",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-19","23",",,W","28",",,0","17",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-20","20",",,W","25",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-21","22",",,W","29",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-22","27",",,W","36",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-23","17",",,W","22",",,0","11",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-24","13",",,W","19",",,0","6",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-25","9",",,W","16",",,0","1",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-26","12",",,W","19",",,0","5",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-27","18",",,W","24",",,0","12",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-28","25",",,W","28",",,0","22",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-29","23",",,W","27",",,0","18",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-30","21",",,W","26",",,0","16",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-01-31","21",",,W","27",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-01","25",",,W","35",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-02","30",",,W","36",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-03","32",",,W","41",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-04","37",",,W","44",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-05","32",",,W","37",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-06","31",",,W","34",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-07","34",",,W","41",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-08","22",",,W","28",",,0","16",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-09","34",",,W","43",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-10","41",",,W","47",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-11","33",",,W","39",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-12","29",",,W","37",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-13","36",",,W","41",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-14","37",",,W","42",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-15","25",",,W","34",",,0","15",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-16","21",",,W","30",",,0","12",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-17","22",",,W","30",",,0","14",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-18","30",",,W","32",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-19","34",",,W","43",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-20","34",",,W","40",",,0","28",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-21","37",",,W","41",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-22","38",",,W","42",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-23","38",",,W","46",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-24","33",",,W","39",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-25","34",",,W","43",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-26","35",",,W","43",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-27","41",",,W","48",",,0","34",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-28","43",",,W","55",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-02-29","43",",,W","55",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-01","45",",,W","50",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-02","52",",,W","66",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-03","49",",,W","55",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-04","45",",,W","51",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-05","41",",,W","46",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-06","51",",,W","60",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-07","42",",,W","48",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-08","34",",,W","38",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-09","32",",,W","34",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-10","35",",,W","40",",,0","29",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-11","40",",,W","47",",,0","32",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-12","41",",,W","51",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-13","38",",,W","45",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-14","34",",,W","43",",,0","25",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-15","45",",,W","52",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-16","33",",,W","38",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-17","28",",,W","31",",,0","24",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-18","28",",,W","29",",,0","26",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-19","31",",,W","34",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-20","35",",,W","42",",,0","27",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-21","41",",,W","50",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-22","28",",,W","32",",,0","23",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-23","32",",,W","42",",,0","21",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-24","37",",,W","44",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-25","47",",,W","54",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-26","56",",,W","67",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-27","56",",,W","66",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-28","41",",,W","47",",,0","35",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-29","37",",,W","41",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-30","37",",,W","40",",,0","33",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-03-31","40",",,W","41",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-01","41",",,W","43",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-02","39",",,W","40",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-03","40",",,W","41",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-04","42",",,W","45",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-05","37",",,W","42",",,0","31",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-06","41",",,W","52",",,0","30",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-07","47",",,W","56",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-08","45",",,W","52",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-09","51",",,W","59",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-10","50",",,W","58",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-11","44",",,W","48",",,0","39",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-12","44",",,W","49",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-13","50",",,W","60",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-14","54",",,W","61",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-15","47",",,W","53",",,0","41",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-16","45",",,W","52",",,0","37",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-17","54",",,W","72",",,0","36",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-18","55",",,W","62",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-19","65",",,W","86",",,0","44",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-20","59",",,W","72",",,0","46",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-21","52",",,W","61",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-22","65",",,W","81",",,0","49",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-23","53",",,W","57",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-24","54",",,W","65",",,0","42",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-25","43",",,W","47",",,0","38",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-26","47",",,W","53",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-27","50",",,W","55",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-28","53",",,W","58",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-29","59",",,W","74",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-04-30","68",",,W","81",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-01","67",",,W","80",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-02","68",",,W","76",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-03","58",",,W","65",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-04","51",",,W","58",",,0","43",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-05","53",",,W","66",",,0","40",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-06","56",",,W","65",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-07","68",",,W","84",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-08","51",",,W","57",",,0","45",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-09","53",",,W","58",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-10","56",",,W","65",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-11","70",",,W","85",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-12","65",",,W","73",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-13","56",",,W","66",",,0","46",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-14","58",",,W","69",",,0","46",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-15","75",",,W","89",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-16","62",",,W","73",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-17","57",",,W","64",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-18","64",",,W","75",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-19","63",",,W","70",",,0","56",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-20","62",",,W","72",",,0","52",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-21","66",",,W","77",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-22","55",",,W","61",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-23","53",",,W","58",",,0","48",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-24","52",",,W","54",",,0","49",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-25","51",",,W","52",",,0","49",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-26","50",",,W","52",",,0","47",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-27","57",",,W","64",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-28","57",",,W","61",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-29","57",",,W","62",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-30","61",",,W","71",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-05-31","57",",,W","64",",,0","49",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-01","52",",,W","55",",,0","49",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-02","62",",,W","75",",,0","49",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-03","64",",,W","74",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-04","64",",,W","74",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-05","58",",,W","63",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-06","55",",,W","58",",,0","51",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-07","58",",,W","66",",,0","50",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-08","70",",,W","87",",,0","53",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-09","82",",,W","93",",,0","70",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-10","66",",,W","73",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-11","63",",,W","70",",,0","55",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-12","60",",,W","65",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-13","66",",,W","77",",,0","54",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-14","66",",,W","73",",,0","58",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-15","77",",,W","89",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-16","75",",,W","81",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-17","72",",,W","82",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-18","63",",,W","66",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-19","70",",,W","82",",,0","58",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-20","65",",,W","74",",,0","56",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-21","69",",,W","78",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-22","69",",,W","76",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-23","74",",,W","84",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-24","68",",,W","76",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-25","70",",,W","78",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-26","67",",,W","71",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-27","68",",,W","78",",,0","58",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-28","71",",,W","78",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-29","64",",,W","68",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-06-30","74",",,W","84",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-01","74",",,W","85",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-02","74",",,W","84",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-03","71",",,W","76",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-04","68",",,W","72",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-05","69",",,W","73",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-06","73",",,W","80",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-07","70",",,W","74",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-08","69",",,W","73",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-09","70",",,W","79",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-10","74",",,W","83",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-11","68",",,W","73",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-12","71",",,W","78",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-13","65",",,W","67",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-14","65",",,W","67",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-15","70",",,W","79",",,0","60",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-16","73",",,W","81",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-17","77",",,W","85",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-18","72",",,W","77",",,0","66",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-19","68",",,W","71",",,0","65",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-20","77",",,W","87",",,0","67",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-21","75",",,W","81",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-22","78",",,W","87",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-23","77",",,W","85",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-24","69",",,W","75",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-25","67",",,W","72",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-26","67",",,W","72",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-27","67",",,W","70",",,0","63",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-28","63",",,W","66",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-29","72",",,W","79",",,0","64",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-30","77",",,W","86",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-07-31","81",",,W","89",",,0","72",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-08-01","78",",,W","82",",,0","73",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-08-02","75",",,W","81",",,0","68",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-08-03","80",",,W","90",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-08-04","74",",,W","78",",,0","69",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-08-05","66",",,W","70",",,0","62",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-08-06","66",",,W","71",",,0","61",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-08-07","65",",,W","72",",,0","57",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-08-08","69",",,W","78",",,0","59",",,0"
"USW00014739","BOSTON, MA US","42.3606","-71.0097","3.7","2004-08-09","73",",,W","83",",,0","62",",,0"
